Speaker	Alibeglo1	Arkhit1	Arkhit2	Arkhit3	Arkhit4	Arkhit5	Arkhit6	Bezhta1	D_Agul	D_Arabic	D_Archi	D_Avar	D_Azerbaijani	D_Bagvalal	D_Bezhta1	D_Bezhta2	D_Botlikh	D_Chechen	D_Gagatli	D_Georgian	D_Hinuq	D_Karata	D_Kumyk	D_Lezgian	D_Persian	D_Russian	D_Rutul	D_Tabasaran	D_Tsez	Darvag1	Darvag2	Darvag3	Darvag4	Darvag5	Darvag6	Dyubek1	Dyubek2	Dyubek3	Dyubek4	Dzhavgat1	Dzhavgat2	Dzhavgat3	Dzhavgat4	Dzhibakhni1	Dzhibakhni2	Dzhibakhni3	Dzhibakhni4	Helmets1	Helmets2	Helmets3	Ikhrek1	Ikhrek2	Ikhrek3	Ikhrek4	Ilisu1	Karata1	Karata2	Karata3	Karata4	Khapil1	Khapil2	Khapil3	Khapil4	Khapil5	Khiv1	Khiv2	Khiv3	Khiv4	Khlut1	Khlut2	Khlut3	Khlut4	Khlut5	Khoredzh1	Khoredzh2	Khoredzh3	Khoredzh4	Khoredzh5	Khoredzh6	Khutkhul1	Khutkhul2	Khutkhul3	Khutkhul4	Kiche1	Kiche2	Kidero1	Kidero2	Kidero3	Kina1	Kina2	Kina3	Kurag1	Kusur1	Laka1	Laka2	Laka3	Laka4	Laka5	Laka6	Meshabash1	Meshabash2	Mikik1	Mikik2	Qax1	Qax2	Qax3	Qax4	Qax5	Qax6	Qax7	Qax8	Qax9	Qum1	Qum2	Rikvani1	Rutul1	Tad-Magitl1	Tad-Magitl2	Tatil1	Tatil2	Tatil3	Tatil4	Tatil5	Tlibisho1	Tlibisho2	Tlibisho3	Tlibisho4	Tpig1	Tsinit1	Tsinit2	Tsinit3	Tsinit4	Tsinit5	Tukita1	Yagdyg1	Yagdyg2	Yagdyg3	Yagdyg4	Yagdyg5	Yagdyg6	Yersi1	Yersi2	Yersi3	Yersi4	Zilo1	Zilo2
Alibeglo1	0.0	0.7870967741935484	0.8076923076923077	0.8089171974522293	0.7961783439490446	0.8012820512820513	0.8116883116883117	0.8389261744966443	0.8157894736842105	0.9363057324840764	0.9294871794871795	0.8653846153846154	0.7124183006535948	0.8851351351351351	0.8118811881188119	0.864516129032258	0.9047619047619048	0.9066666666666666	0.9172932330827067	0.2671232876712329	0.8368794326241135	0.8951048951048951	0.7612903225806451	0.7777777777777778	0.7581699346405228	0.89171974522293	0.7571428571428571	0.8181818181818182	0.8467153284671532	0.75	0.7225806451612903	0.7628205128205128	0.7197452229299363	0.7197452229299363	0.717948717948718	0.8461538461538461	0.8345323741007195	0.8280254777070064	0.8421052631578947	0.869281045751634	0.8782051282051282	0.875	0.8733333333333333	0.8709677419354839	0.8846153846153846	0.8910256410256411	0.8662420382165605	0.7290322580645161	0.7552447552447552	0.7548387096774194	0.7692307692307693	0.7467532467532467	0.7532467532467533	0.7597402597402597	0.6560509554140127	0.8888888888888888	0.875	0.8896551724137931	0.8848920863309353	0.8366013071895425	0.8258064516129032	0.8145695364238411	0.821656050955414	0.8152866242038217	0.8246753246753247	0.825503355704698	0.8246753246753247	0.8280254777070064	0.7834394904458599	0.7677419354838709	0.7227722772277227	0.7647058823529411	0.7814569536423841	0.8076923076923077	0.8311688311688312	0.8269230769230769	0.8246753246753247	0.8376623376623377	0.8205128205128205	0.8571428571428571	0.8116883116883117	0.8269230769230769	0.8280254777070064	0.7866666666666666	0.8026315789473685	0.8561643835616438	0.8571428571428571	0.868421052631579	0.7718120805369127	0.7682119205298014	0.7662337662337663	0.8129032258064516	0.959349593495935	0.8246753246753247	0.8333333333333334	0.8269230769230769	0.8471337579617835	0.8092105263157895	0.8141025641025641	0.05732484076433121	0.044585987261146494	0.7697368421052632	0.7615894039735099	0.6058394160583942	0.6602564102564102	0.6474358974358975	0.1346153846153846	0.07692307692307693	0.08387096774193549	0.6369426751592356	0.6602564102564102	0.6474358974358975	0.7210884353741497	0.6434782608695652	0.8921568627450981	0.78	0.9076923076923077	0.8840579710144928	0.8424657534246576	0.8258064516129032	0.8246753246753247	0.8407643312101911	0.825503355704698	0.8873239436619719	0.9270833333333334	0.918918918918919	0.9103448275862069	0.8280254777070064	0.7870967741935484	0.8079470198675497	0.7741935483870968	0.7643312101910829	0.7834394904458599	0.8716216216216216	0.8536585365853658	0.8311688311688312	0.8366013071895425	0.8344370860927153	0.8311688311688312	0.821656050955414	0.7677419354838709	0.7581699346405228	0.7465753424657534	0.7551020408163265	0.9117647058823529	0.9349593495934959
Arkhit1	0.7870967741935484	0.0	0.10828025477707007	0.0759493670886076	0.14556962025316456	0.02531645569620253	0.07741935483870968	0.9066666666666666	0.4934210526315789	0.8924050632911392	0.9617834394904459	0.8205128205128205	0.6818181818181818	0.8707482993197279	0.92	0.9423076923076923	0.8888888888888888	0.9133333333333333	0.9090909090909091	0.9459459459459459	0.823943661971831	0.8611111111111112	0.6858974358974359	0.2727272727272727	0.7777777777777778	0.9240506329113924	0.5390070921985816	0.45751633986928103	0.8913043478260869	0.6217948717948718	0.5961538461538461	0.5961538461538461	0.5668789808917197	0.6075949367088608	0.6114649681528662	0.5414012738853503	0.5323741007194245	0.5222929936305732	0.5394736842105263	0.7973856209150327	0.7898089171974523	0.7777777777777778	0.8079470198675497	0.7870967741935484	0.802547770700637	0.7898089171974523	0.7974683544303798	0.6153846153846154	0.6180555555555556	0.6346153846153846	0.6050955414012739	0.6129032258064516	0.632258064516129	0.6129032258064516	0.643312101910828	0.8758620689655172	0.8680555555555556	0.863013698630137	0.8794326241134752	0.512987012987013	0.535031847133758	0.4934210526315789	0.5189873417721519	0.5253164556962026	0.42948717948717946	0.4066666666666667	0.4258064516129032	0.4177215189873418	0.2974683544303797	0.28846153846153844	0.33980582524271846	0.2727272727272727	0.2565789473684211	0.4012738853503185	0.48717948717948717	0.4585987261146497	0.45161290322580644	0.461038961038961	0.46496815286624205	0.5935483870967742	0.47096774193548385	0.4585987261146497	0.5	0.5629139072847682	0.5686274509803921	0.891156462585034	0.8652482269503546	0.9019607843137255	0.58	0.5986842105263158	0.567741935483871	0.4935897435897436	0.9435483870967742	0.432258064516129	0.445859872611465	0.45222929936305734	0.46835443037974683	0.47368421052631576	0.445859872611465	0.8333333333333334	0.8343949044585988	0.6666666666666666	0.6513157894736842	0.6058394160583942	0.6602564102564102	0.6282051282051282	0.8397435897435898	0.8076923076923077	0.8064516129032258	0.6114649681528662	0.6602564102564102	0.6474358974358975	0.6394557823129252	0.6173913043478261	0.8942307692307693	0.5466666666666666	0.875968992248062	0.8714285714285714	0.5510204081632653	0.5159235668789809	0.5096774193548387	0.5477707006369427	0.5466666666666666	0.8741258741258742	0.8969072164948454	0.8926174496644296	0.903448275862069	0.4936708860759494	0.10897435897435898	0.10457516339869281	0.08333333333333333	0.08860759493670886	0.08227848101265822	0.8523489932885906	0.5403225806451613	0.532051282051282	0.535483870967742	0.4934210526315789	0.5128205128205128	0.569620253164557	0.6153846153846154	0.5844155844155844	0.6054421768707483	0.5782312925170068	0.9037037037037037	0.9024390243902439
Arkhit2	0.8076923076923077	0.10828025477707007	0.0	0.0880503144654088	0.1320754716981132	0.10759493670886076	0.11464968152866242	0.9271523178807947	0.5228758169934641	0.9056603773584906	0.9430379746835443	0.8343949044585988	0.6645161290322581	0.8851351351351351	0.9306930693069307	0.9363057324840764	0.905511811023622	0.9337748344370861	0.9172932330827067	0.9319727891156463	0.8391608391608392	0.8827586206896552	0.6942675159235668	0.25	0.7727272727272727	0.9182389937106918	0.5352112676056338	0.4935064935064935	0.8992805755395683	0.643312101910828	0.6153846153846154	0.5923566878980892	0.569620253164557	0.6352201257861635	0.6329113924050633	0.5732484076433121	0.5428571428571428	0.5506329113924051	0.5686274509803921	0.7792207792207793	0.7848101265822784	0.7843137254901961	0.8157894736842105	0.7948717948717948	0.779874213836478	0.7861635220125787	0.7861635220125787	0.6178343949044586	0.6301369863013698	0.6242038216560509	0.5949367088607594	0.6217948717948718	0.6282051282051282	0.6025641025641025	0.6455696202531646	0.8835616438356164	0.8827586206896552	0.8775510204081632	0.900709219858156	0.551948051948052	0.5605095541401274	0.5294117647058824	0.5345911949685535	0.5534591194968553	0.4358974358974359	0.4342105263157895	0.4585987261146497	0.44025157232704404	0.3270440251572327	0.3503184713375796	0.3592233009708738	0.2838709677419355	0.2857142857142857	0.43670886075949367	0.48717948717948717	0.46540880503144655	0.46794871794871795	0.44871794871794873	0.46835443037974683	0.5987261146496815	0.5128205128205128	0.4810126582278481	0.5408805031446541	0.5526315789473685	0.5909090909090909	0.8986486486486487	0.8732394366197183	0.8961038961038961	0.5629139072847682	0.6143790849673203	0.5705128205128205	0.5095541401273885	0.9516129032258065	0.46153846153846156	0.47468354430379744	0.47468354430379744	0.4716981132075472	0.45751633986928103	0.47468354430379744	0.8407643312101911	0.8417721518987342	0.6645161290322581	0.6428571428571429	0.6159420289855072	0.6560509554140127	0.6305732484076433	0.8535031847133758	0.8152866242038217	0.8141025641025641	0.620253164556962	0.6624203821656051	0.6560509554140127	0.6486486486486487	0.6293103448275862	0.9134615384615384	0.5761589403973509	0.9007633587786259	0.9	0.5675675675675675	0.5443037974683544	0.5448717948717948	0.569620253164557	0.5466666666666666	0.9027777777777778	0.9285714285714286	0.92	0.9115646258503401	0.5220125786163522	0.09554140127388536	0.05844155844155844	0.08917197452229299	0.08176100628930817	0.09433962264150944	0.8733333333333333	0.536	0.5641025641025641	0.5576923076923077	0.5294117647058824	0.5512820512820513	0.5660377358490566	0.643312101910828	0.6233766233766234	0.6394557823129252	0.6148648648648649	0.9044117647058824	0.9112903225806451
Arkhit3	0.8089171974522293	0.0759493670886076	0.0880503144654088	0.0	0.10625	0.07547169811320754	0.07006369426751592	0.9210526315789473	0.4935064935064935	0.90625	0.9559748427672956	0.8417721518987342	0.6923076923076923	0.8859060402684564	0.9215686274509803	0.9430379746835443	0.9140625	0.9144736842105263	0.9104477611940298	0.9459459459459459	0.8402777777777778	0.8904109589041096	0.7025316455696202	0.26282051282051283	0.7935483870967742	0.93125	0.5524475524475524	0.47096774193548385	0.9214285714285714	0.6329113924050633	0.6114649681528662	0.6139240506329114	0.5849056603773585	0.6125	0.6163522012578616	0.5443037974683544	0.5177304964539007	0.5283018867924528	0.538961038961039	0.7677419354838709	0.7610062893081762	0.7532467532467533	0.7777777777777778	0.7579617834394905	0.7924528301886793	0.7735849056603774	0.76875	0.6329113924050633	0.6438356164383562	0.6329113924050633	0.6352201257861635	0.6242038216560509	0.6624203821656051	0.6369426751592356	0.6666666666666666	0.891156462585034	0.8972602739726028	0.8918918918918919	0.9014084507042254	0.5290322580645161	0.5443037974683544	0.5032679738562091	0.525	0.54375	0.42038216560509556	0.40131578947368424	0.4267515923566879	0.425	0.3125	0.3227848101265823	0.3173076923076923	0.27564102564102566	0.2662337662337662	0.4025157232704403	0.45222929936305734	0.44654088050314467	0.445859872611465	0.4230769230769231	0.4591194968553459	0.6050955414012739	0.4968152866242038	0.46540880503144655	0.51875	0.5686274509803921	0.5935483870967742	0.912751677852349	0.8881118881118881	0.9096774193548387	0.6052631578947368	0.6168831168831169	0.5732484076433121	0.5	0.944	0.43312101910828027	0.44654088050314467	0.44654088050314467	0.46875	0.474025974025974	0.4339622641509434	0.8417721518987342	0.8427672955974843	0.6709677419354839	0.6688311688311688	0.6474820143884892	0.6708860759493671	0.6455696202531646	0.8544303797468354	0.8291139240506329	0.8280254777070064	0.6289308176100629	0.6772151898734177	0.6772151898734177	0.6711409395973155	0.6581196581196581	0.9047619047619048	0.5855263157894737	0.8854961832061069	0.8865248226950354	0.5405405405405406	0.5126582278481012	0.5128205128205128	0.5408805031446541	0.5629139072847682	0.896551724137931	0.9292929292929293	0.9006622516556292	0.9115646258503401	0.49375	0.0759493670886076	0.07792207792207792	0.06329113924050633	0.06875	0.075	0.8807947019867549	0.52	0.5286624203821656	0.5256410256410257	0.49019607843137253	0.5095541401273885	0.56875	0.6392405063291139	0.6064516129032258	0.5945945945945946	0.5838926174496645	0.9051094890510949	0.896
Arkhit4	0.7961783439490446	0.14556962025316456	0.1320754716981132	0.10625	0.0	0.1509433962264151	0.08280254777070063	0.8881578947368421	0.4935064935064935	0.9	0.9685534591194969	0.8354430379746836	0.6666666666666666	0.8791946308724832	0.8823529411764706	0.930379746835443	0.890625	0.9144736842105263	0.8880597014925373	0.9256756756756757	0.8333333333333334	0.8835616438356164	0.7088607594936709	0.27564102564102566	0.7806451612903226	0.9375	0.5524475524475524	0.4774193548387097	0.9	0.6329113924050633	0.6178343949044586	0.620253164556962	0.6037735849056604	0.63125	0.6352201257861635	0.5632911392405063	0.5390070921985816	0.5408805031446541	0.564935064935065	0.7741935483870968	0.7735849056603774	0.7597402597402597	0.7973856209150327	0.7834394904458599	0.7924528301886793	0.7735849056603774	0.78125	0.6329113924050633	0.6301369863013698	0.6392405063291139	0.5974842767295597	0.6114649681528662	0.6050955414012739	0.6114649681528662	0.6540880503144654	0.8707482993197279	0.8835616438356164	0.8716216216216216	0.9014084507042254	0.567741935483871	0.5569620253164557	0.5163398692810458	0.54375	0.5375	0.4267515923566879	0.42105263157894735	0.45222929936305734	0.43125	0.30625	0.2911392405063291	0.3173076923076923	0.2692307692307692	0.2727272727272727	0.4339622641509434	0.49044585987261147	0.44654088050314467	0.4968152866242038	0.46153846153846156	0.4591194968553459	0.5987261146496815	0.49044585987261147	0.46540880503144655	0.51875	0.5555555555555556	0.5806451612903226	0.8859060402684564	0.8531468531468531	0.8838709677419355	0.5657894736842105	0.6038961038961039	0.554140127388535	0.4873417721518987	0.944	0.45222929936305734	0.46540880503144655	0.4591194968553459	0.4625	0.4805194805194805	0.46540880503144655	0.8291139240506329	0.8238993710691824	0.6451612903225806	0.6623376623376623	0.6330935251798561	0.6645569620253164	0.6265822784810127	0.8607594936708861	0.8291139240506329	0.821656050955414	0.6352201257861635	0.6645569620253164	0.6582278481012658	0.6778523489932886	0.6495726495726496	0.8666666666666667	0.5657894736842105	0.8702290076335878	0.8865248226950354	0.5540540540540541	0.5253164556962026	0.5256410256410257	0.5660377358490566	0.5629139072847682	0.8827586206896552	0.9191919191919192	0.8874172185430463	0.891156462585034	0.49375	0.08227848101265822	0.09740259740259741	0.0949367088607595	0.09375	0.1	0.8675496688741722	0.52	0.5414012738853503	0.5192307692307693	0.5294117647058824	0.5286624203821656	0.575	0.6392405063291139	0.6193548387096774	0.6216216216216216	0.5906040268456376	0.8905109489051095	0.896
Arkhit5	0.8012820512820513	0.02531645569620253	0.10759493670886076	0.07547169811320754	0.1509433962264151	0.0	0.09615384615384616	0.9139072847682119	0.49673202614379086	0.89937106918239	0.9430379746835443	0.8280254777070064	0.6838709677419355	0.8783783783783784	0.9207920792079208	0.9426751592356688	0.8976377952755905	0.9139072847682119	0.9172932330827067	0.9527027027027027	0.8321678321678322	0.8620689655172413	0.6942675159235668	0.2838709677419355	0.7857142857142857	0.9056603773584906	0.5422535211267606	0.474025974025974	0.8992805755395683	0.6242038216560509	0.6050955414012739	0.5987261146496815	0.569620253164557	0.6163522012578616	0.620253164556962	0.5569620253164557	0.55	0.5379746835443038	0.5555555555555556	0.8051948051948052	0.7911392405063291	0.7792207792207793	0.8092105263157895	0.7948717948717948	0.8037974683544303	0.7974683544303798	0.8050314465408805	0.6178343949044586	0.6275862068965518	0.6369426751592356	0.6075949367088608	0.6153846153846154	0.6346153846153846	0.6153846153846154	0.6455696202531646	0.8767123287671232	0.8620689655172413	0.8639455782312925	0.8802816901408451	0.5290322580645161	0.5506329113924051	0.5032679738562091	0.5345911949685535	0.5408805031446541	0.4394904458598726	0.41721854304635764	0.4358974358974359	0.4276729559748428	0.3081761006289308	0.31210191082802546	0.33980582524271846	0.27741935483870966	0.2679738562091503	0.41139240506329117	0.49044585987261147	0.46835443037974683	0.44871794871794873	0.4645161290322581	0.47468354430379744	0.6025641025641025	0.4807692307692308	0.45569620253164556	0.4968553459119497	0.5657894736842105	0.577922077922078	0.8986486486486487	0.8732394366197183	0.9090909090909091	0.5827814569536424	0.6078431372549019	0.5705128205128205	0.49044585987261147	0.944	0.4423076923076923	0.45569620253164556	0.4620253164556962	0.4779874213836478	0.49019607843137253	0.45569620253164556	0.8471337579617835	0.8481012658227848	0.6753246753246753	0.6601307189542484	0.6159420289855072	0.6624203821656051	0.6305732484076433	0.8535031847133758	0.821656050955414	0.8141025641025641	0.6139240506329114	0.6624203821656051	0.6496815286624203	0.6418918918918919	0.6293103448275862	0.9038461538461539	0.5629139072847682	0.8846153846153846	0.8794326241134752	0.5608108108108109	0.5316455696202531	0.5256410256410257	0.5443037974683544	0.5562913907284768	0.875	0.8979591836734694	0.8933333333333333	0.9041095890410958	0.5031446540880503	0.10191082802547771	0.1038961038961039	0.08280254777070063	0.0880503144654088	0.09433962264150944	0.86	0.544	0.5414012738853503	0.5448717948717948	0.5098039215686274	0.5286624203821656	0.5723270440251572	0.6242038216560509	0.5870967741935483	0.6148648648648649	0.581081081081081	0.9117647058823529	0.9112903225806451
Arkhit6	0.8116883116883117	0.07741935483870968	0.11464968152866242	0.07006369426751592	0.08280254777070063	0.09615384615384616	0.0	0.9	0.4900662251655629	0.8980891719745223	0.9487179487179487	0.832258064516129	0.673202614379085	0.8698630136986302	0.89	0.9354838709677419	0.904	0.912751677852349	0.8931297709923665	0.9448275862068966	0.8297872340425532	0.8811188811188811	0.6903225806451613	0.2662337662337662	0.7763157894736842	0.9681528662420382	0.5428571428571428	0.48026315789473684	0.8978102189781022	0.632258064516129	0.6103896103896104	0.6217948717948718	0.5961538461538461	0.6242038216560509	0.6282051282051282	0.5548387096774193	0.5539568345323741	0.5384615384615384	0.5695364238410596	0.7581699346405228	0.7371794871794872	0.7368421052631579	0.76	0.7402597402597403	0.7643312101910829	0.7452229299363057	0.7515923566878981	0.6193548387096774	0.6137931034482759	0.6129032258064516	0.5961538461538461	0.5974025974025974	0.6363636363636364	0.6103896103896104	0.6346153846153846	0.8819444444444444	0.8881118881118881	0.8827586206896552	0.8992805755395683	0.5592105263157895	0.5806451612903226	0.5099337748344371	0.5605095541401274	0.5668789808917197	0.4155844155844156	0.40397350993377484	0.432258064516129	0.42038216560509556	0.28662420382165604	0.2903225806451613	0.34951456310679613	0.2679738562091503	0.25	0.4166666666666667	0.487012987012987	0.445859872611465	0.487012987012987	0.461038961038961	0.4551282051282051	0.6129032258064516	0.4935064935064935	0.44871794871794873	0.5159235668789809	0.5466666666666666	0.5921052631578947	0.9047619047619048	0.8732394366197183	0.9078947368421053	0.5666666666666667	0.5986842105263158	0.551948051948052	0.4967741935483871	0.9516129032258065	0.44805194805194803	0.46153846153846156	0.4551282051282051	0.47770700636942676	0.4966887417218543	0.4551282051282051	0.8387096774193549	0.8333333333333334	0.6405228758169934	0.6447368421052632	0.6014492753623188	0.6387096774193548	0.6193548387096774	0.864516129032258	0.8387096774193549	0.8246753246753247	0.6153846153846154	0.6451612903225806	0.6387096774193548	0.6462585034013606	0.6206896551724138	0.8823529411764706	0.54	0.875968992248062	0.8840579710144928	0.5578231292517006	0.5192307692307693	0.5324675324675324	0.5705128205128205	0.5608108108108109	0.8802816901408451	0.9175257731958762	0.8918918918918919	0.903448275862069	0.5031847133757962	0.08387096774193549	0.06535947712418301	0.07096774193548387	0.06369426751592357	0.06369426751592357	0.8648648648648649	0.5161290322580645	0.5324675324675324	0.5290322580645161	0.5165562913907285	0.525974025974026	0.5796178343949044	0.6193548387096774	0.6052631578947368	0.6	0.5918367346938775	0.9029850746268657	0.9098360655737705
Bezhta1	0.8389261744966443	0.9066666666666666	0.9271523178807947	0.9210526315789473	0.8881578947368421	0.9139072847682119	0.9	0.0	0.8791946308724832	0.9605263157894737	0.9271523178807947	0.6533333333333333	0.9256756756756757	0.7361111111111112	0.1717171717171717	0.9133333333333333	0.7868852459016393	0.9241379310344827	0.78125	0.9	0.5428571428571428	0.7588652482269503	0.8466666666666667	0.9121621621621622	0.9121621621621622	0.9342105263157895	0.875	0.8986486486486487	0.6148148148148148	0.9	0.9066666666666666	0.9072847682119205	0.8940397350993378	0.9210526315789473	0.9210526315789473	0.9266666666666666	0.9202898550724637	0.9006622516556292	0.9115646258503401	0.8590604026845637	0.847682119205298	0.8378378378378378	0.8561643835616438	0.8533333333333334	0.8410596026490066	0.847682119205298	0.8421052631578947	0.8874172185430463	0.8943661971830986	0.8741721854304636	0.8874172185430463	0.8675496688741722	0.8866666666666667	0.8791946308724832	0.9006622516556292	0.75177304964539	0.7428571428571429	0.7746478873239436	0.7591240875912408	0.9256756756756757	0.9139072847682119	0.8972602739726028	0.9078947368421053	0.9144736842105263	0.9205298013245033	0.9251700680272109	0.92	0.9210526315789473	0.8947368421052632	0.8874172185430463	0.87	0.8859060402684564	0.891156462585034	0.9006622516556292	0.9261744966442953	0.9139072847682119	0.9328859060402684	0.9324324324324325	0.9006622516556292	0.912751677852349	0.8791946308724832	0.9006622516556292	0.8947368421052632	0.8758620689655172	0.8775510204081632	0.647887323943662	0.6428571428571429	0.6462585034013606	0.8680555555555556	0.8835616438356164	0.8866666666666667	0.8874172185430463	0.9338842975206612	0.9194630872483222	0.9205298013245033	0.9271523178807947	0.9210526315789473	0.910958904109589	0.9139072847682119	0.8533333333333334	0.8410596026490066	0.8986486486486487	0.891156462585034	0.8787878787878788	0.9	0.8933333333333333	0.86	0.8666666666666667	0.8533333333333334	0.8940397350993378	0.8940397350993378	0.88	0.9014084507042254	0.8558558558558559	0.76	0.8767123287671232	0.7619047619047619	0.7681159420289855	0.9225352112676056	0.92	0.9194630872483222	0.9072847682119205	0.9236111111111112	0.7266187050359713	0.7052631578947368	0.696551724137931	0.6950354609929078	0.8947368421052632	0.8866666666666667	0.910958904109589	0.8866666666666667	0.881578947368421	0.8947368421052632	0.696551724137931	0.940677966101695	0.9060402684563759	0.9261744966442953	0.9246575342465754	0.9133333333333333	0.9013157894736842	0.9139072847682119	0.8986486486486487	0.8811188811188811	0.8943661971830986	0.7923076923076923	0.8083333333333333
D_Agul	0.8157894736842105	0.4934210526315789	0.5228758169934641	0.4935064935064935	0.4935064935064935	0.49673202614379086	0.4900662251655629	0.8791946308724832	0.0	0.9090909090909091	0.9411764705882353	0.8289473684210527	0.74	0.8551724137931035	0.8888888888888888	0.9473684210526315	0.9024390243902439	0.8986486486486487	0.9	0.9444444444444444	0.8428571428571429	0.8652482269503546	0.7105263157894737	0.5666666666666667	0.7748344370860927	0.9805194805194806	0.5072463768115942	0.41721854304635764	0.9044117647058824	0.6862745098039216	0.6973684210526315	0.6928104575163399	0.6818181818181818	0.6818181818181818	0.6797385620915033	0.47058823529411764	0.4927536231884058	0.461038961038961	0.4966442953020134	0.7133333333333334	0.6993464052287581	0.697986577181208	0.7210884353741497	0.6907894736842105	0.7058823529411765	0.6862745098039216	0.7012987012987013	0.6535947712418301	0.6433566433566433	0.625	0.5947712418300654	0.5723684210526315	0.5986842105263158	0.5894039735099338	0.6948051948051948	0.8732394366197183	0.8732394366197183	0.8601398601398601	0.8686131386861314	0.48	0.5	0.47297297297297297	0.4935064935064935	0.5	0.4105960264900662	0.3904109589041096	0.40131578947368424	0.43506493506493504	0.474025974025974	0.46710526315789475	0.5	0.46357615894039733	0.47297297297297297	0.38562091503267976	0.4370860927152318	0.42483660130718953	0.44370860927152317	0.4304635761589404	0.43790849673202614	0.33774834437086093	0.13245033112582782	0.13725490196078433	0.17532467532467533	0.5578231292517006	0.5838926174496645	0.9027777777777778	0.8705035971223022	0.9060402684563759	0.589041095890411	0.5608108108108109	0.5460526315789473	0.13157894736842105	0.9421487603305785	0.3841059602649007	0.40522875816993464	0.38562091503267976	0.4025974025974026	0.4429530201342282	0.39869281045751637	0.8562091503267973	0.8441558441558441	0.6778523489932886	0.6577181208053692	0.664179104477612	0.7058823529411765	0.6883116883116883	0.8496732026143791	0.8366013071895425	0.8366013071895425	0.6883116883116883	0.7142857142857143	0.6928104575163399	0.625	0.5929203539823009	0.89	0.5510204081632653	0.890625	0.8913043478260869	0.48951048951048953	0.4473684210526316	0.4503311258278146	0.4935064935064935	0.4726027397260274	0.8705035971223022	0.8958333333333334	0.8835616438356164	0.8881118881118881	0.06493506493506493	0.4868421052631579	0.5067567567567568	0.47368421052631576	0.4805194805194805	0.474025974025974	0.8424657534246576	0.4957983193277311	0.4768211920529801	0.4866666666666667	0.4391891891891892	0.45695364238410596	0.5324675324675324	0.6710526315789473	0.6733333333333333	0.6689655172413793	0.6736111111111112	0.9090909090909091	0.907563025210084
D_Arabic	0.9363057324840764	0.8924050632911392	0.9056603773584906	0.90625	0.9	0.89937106918239	0.8980891719745223	0.9605263157894737	0.9090909090909091	0.0	0.8364779874213837	0.9177215189873418	0.9102564102564102	0.9530201342281879	0.9705882352941176	0.8860759493670886	0.9609375	0.9407894736842105	0.9701492537313433	0.9527027027027027	0.9375	0.952054794520548	0.9113924050632911	0.9038461538461539	0.6516129032258065	0.98125	0.9020979020979021	0.9032258064516129	0.95	0.9050632911392406	0.8980891719745223	0.9240506329113924	0.9056603773584906	0.89375	0.8930817610062893	0.8987341772151899	0.9148936170212766	0.89937106918239	0.9025974025974026	0.9354838709677419	0.9371069182389937	0.9415584415584416	0.9411764705882353	0.9363057324840764	0.9308176100628931	0.9433962264150944	0.9375	0.930379746835443	0.9246575342465754	0.930379746835443	0.89937106918239	0.910828025477707	0.9171974522292994	0.8980891719745223	0.9056603773584906	0.9591836734693877	0.958904109589041	0.9594594594594594	0.9577464788732394	0.896774193548387	0.8987341772151899	0.9019607843137255	0.90625	0.90625	0.9044585987261147	0.9078947368421053	0.9044585987261147	0.9125	0.9125	0.8987341772151899	0.9038461538461539	0.9038461538461539	0.8961038961038961	0.9056603773584906	0.9171974522292994	0.8930817610062893	0.9171974522292994	0.9102564102564102	0.89937106918239	0.910828025477707	0.9044585987261147	0.89937106918239	0.90625	0.8888888888888888	0.8903225806451613	0.9463087248322147	0.9440559440559441	0.9548387096774194	0.9013157894736842	0.9025974025974026	0.9044585987261147	0.8924050632911392	0.872	0.910828025477707	0.9119496855345912	0.9119496855345912	0.9125	0.9155844155844156	0.9056603773584906	0.9367088607594937	0.9371069182389937	0.9483870967741935	0.9415584415584416	0.8848920863309353	0.9113924050632911	0.9177215189873418	0.930379746835443	0.930379746835443	0.9299363057324841	0.8930817610062893	0.9050632911392406	0.8924050632911392	0.9194630872483222	0.9145299145299145	0.9523809523809523	0.9013157894736842	0.9465648854961832	0.9574468085106383	0.9121621621621622	0.9050632911392406	0.9038461538461539	0.9119496855345912	0.9072847682119205	0.9517241379310345	0.9696969696969697	0.9602649006622517	0.9591836734693877	0.9	0.8987341772151899	0.8896103896103896	0.8987341772151899	0.9	0.90625	0.9470198675496688	0.944	0.9044585987261147	0.9102564102564102	0.9019607843137255	0.89171974522293	0.9125	0.9113924050632911	0.9032258064516129	0.9054054054054054	0.9060402684563759	0.9562043795620438	0.96
